http://dbpedia.org/resource/SWF	application/x-shockwave-flash	SWF
http://dbpedia.org/resource/DjVu	image/vnd.djvu, image/x-djvu	DjVu
http://dbpedia.org/resource/.dwg	application/x-dwg	.dwg
http://dbpedia.org/resource/Musepack	audio/x-musepack	Musepack
http://dbpedia.org/resource/OPML	application/xml, text/xml, text/x-opml	OPML
http://dbpedia.org/resource/FicML	application/xml, text/xml, text/x-opml	FicML
http://dbpedia.org/resource/OpenDocument	oasis.opendocument.	OpenDocument
http://dbpedia.org/resource/OpenDocument	presentation	OpenDocument
http://dbpedia.org/resource/Office_Open_XML_file_formats	presentation	Office Open XML file formats
http://dbpedia.org/resource/.dwg	application/x-acad	.dwg
http://dbpedia.org/resource/GPS_eXchange_Format	application/gpx+xml	GPS eXchange Format
http://dbpedia.org/resource/MARC_standards	application/marc	MARC standards
http://dbpedia.org/resource/InkML	application/inkml+xml	InkML
http://dbpedia.org/resource/RMVB	application/vnd.rn-realmedia-vbr	RMVB
http://dbpedia.org/resource/LHA_(file_format)	application/x-lzh-compressed	LHA (file format)
http://dbpedia.org/resource/LHA_%28file_format%29	application/x-lzh-compressed	LHA (file format)
http://dbpedia.org/resource/Adaptive_Multi-Rate_audio_codec	audio/amr, audio/3gpp, audio/3gpp2	Adaptive Multi-Rate audio codec
http://dbpedia.org/resource/GCA_(file_format)	application/x-gca-compressed	GCA (file format)
http://dbpedia.org/resource/GCA_%28file_format%29	application/x-gca-compressed	GCA (file format)
http://dbpedia.org/resource/Blorb	application/x-blorb	Blorb
http://dbpedia.org/resource/QuickTime_VR	x-world/x-qtvr	QuickTime VR
http://dbpedia.org/resource/Wireless_Application_Protocol_Bitmap_Format	image/vnd.wap.wbmp	Wireless Application Protocol Bitmap Format
http://dbpedia.org/resource/TTA_(codec)	audio/x-tta	TTA (codec)
http://dbpedia.org/resource/TTA_%28codec%29	audio/x-tta	TTA (codec)
http://dbpedia.org/resource/Adaptive_Multi-Rate_Wideband	audio/amr-wb, audio/3gpp	Adaptive Multi-Rate Wideband
http://dbpedia.org/resource/Extended_Adaptive_Multi-Rate_%E2%80%93_Wideband	audio/amr-wb+, audio/3gpp	Extended Adaptive Multi-Rate – Wideband
http://dbpedia.org/resource/QuickTime_VR	video/quicktime	QuickTime VR
http://dbpedia.org/resource/S5_(file_format)	application/xhtml+xml	S5 (file format)
http://dbpedia.org/resource/Opera_Show_Format	application/xhtml+xml	Opera Show Format
http://dbpedia.org/resource/XHTML	application/xhtml+xml	XHTML
http://dbpedia.org/resource/XHTML+RDFa	application/xhtml+xml	XHTML+RDFa
http://dbpedia.org/resource/Qualcomm_code-excited_linear_prediction	audio/qcelp	Qualcomm code-excited linear prediction
http://dbpedia.org/resource/QCP	audio/qcelp	QCP
http://dbpedia.org/resource/VOB	video/dvd, video/mpeg, video/x-ms-vob	VOB
http://dbpedia.org/resource/3GP_and_3G2	video/3gpp, audio/3gpp	3GP and 3G2
http://dbpedia.org/resource/XBRL	application/xml	XBRL
http://dbpedia.org/resource/Variable-Rate_Multimode_Wideband	audio/VMR-WB	Variable-Rate Multimode Wideband
http://dbpedia.org/resource/3GP_and_3G2	video/3gpp2, audio/3gpp2	3GP and 3G2
http://dbpedia.org/resource/Windows_Installer	application/x-ole-storage, text/mspg-legacyinfo	Windows Installer
http://dbpedia.org/resource/Personal_Storage_Table	application/vnd.ms-outlook,	Personal Storage Table
http://dbpedia.org/resource/M3U	audio/x-mpegurl	M3U
http://dbpedia.org/resource/ACE_(file_format)	application/x-ace-compressed	ACE (file format)
http://dbpedia.org/resource/ACE_%28file_format%29	application/x-ace-compressed	ACE (file format)
http://dbpedia.org/resource/NZB	application/x-nzb	NZB
http://dbpedia.org/resource/PLS_(file_format)	audio/x-scpls	PLS (file format)
http://dbpedia.org/resource/PLS_%28file_format%29	audio/x-scpls	PLS (file format)
http://dbpedia.org/resource/X_BitMap	image/x-xbitmap,	X BitMap
http://dbpedia.org/resource/X_BitMap	image/x-xbm	X BitMap
http://dbpedia.org/resource/XPInstall	application/x-xpinstall	XPInstall
http://dbpedia.org/resource/Linear_pulse-code_modulation	audio/L16, audio/L8, audio/L20, audio/L24	Linear pulse-code modulation
http://dbpedia.org/resource/JavaScript_Style_Sheets	text/javascript	JavaScript Style Sheets
http://dbpedia.org/resource/High-Efficiency_Advanced_Audio_Coding	audio/aacp, audio/3gpp, audio/3gpp2	High-Efficiency Advanced Audio Coding
http://dbpedia.org/resource/MPEG_transport_stream	video/MP2T	MPEG transport stream
http://dbpedia.org/resource/Unified_Emulator_Format	application/octet-stream	Unified Emulator Format
http://dbpedia.org/resource/Adobe_SWC_file	application/octet-stream	Adobe SWC file
http://dbpedia.org/resource/ARC_(file_format)	application/octet-stream	ARC (file format)
http://dbpedia.org/resource/ARC_%28file_format%29	application/octet-stream	ARC (file format)
http://dbpedia.org/resource/JSON	application/json	JSON
http://dbpedia.org/resource/TeX_font_metric	application/x-tex-tfm	TeX font metric
http://dbpedia.org/resource/N-Triples	text/plain	N-Triples
http://dbpedia.org/resource/MicroDVD	text/plain	MicroDVD
http://dbpedia.org/resource/TriG_(syntax)	text/plain	TriG (syntax)
http://dbpedia.org/resource/Wavefront_.obj_file	text/plain	Wavefront .obj file
http://dbpedia.org/resource/Hina-Di	text/plain	Hina-Di
http://dbpedia.org/resource/Microsoft_Compiled_HTML_Help	application/vnd.ms-htmlhelp	Microsoft Compiled HTML Help
http://dbpedia.org/resource/Open_eBook	application/oebps-package+xml	Open eBook
http://dbpedia.org/resource/XML_Shareable_Playlist_Format	application/xspf+xml	XML Shareable Playlist Format
http://dbpedia.org/resource/File_shortcut	application/x-ms-shortcut	File shortcut
http://dbpedia.org/resource/ICO_(file_format)	image/vnd.microsoft.icon	ICO (file format)
http://dbpedia.org/resource/ICO_%28file_format%29	image/vnd.microsoft.icon	ICO (file format)
http://dbpedia.org/resource/Keyhole_Markup_Language	application/vnd.google-earth.kml+xml, application/vnd.google-earth.kmz	Keyhole Markup Language
http://dbpedia.org/resource/Tab-separated_values	text/tab-separated-values	Tab-separated values
http://dbpedia.org/resource/Flash_Video	video/x-flv, video/mp4, video/x-m4v, audio/mp4a-latm, video/3gpp, video/quicktime, audio/mp4	Flash Video
http://dbpedia.org/resource/SubRip	application/x-subrip	SubRip
http://dbpedia.org/resource/Dynamic-link_library	application/x-msdownload	Dynamic-link library
http://dbpedia.org/resource/Open_XML_Paper_Specification	application/oxps, application/vnd.ms-xpsdocument	Open XML Paper Specification
http://dbpedia.org/resource/MrSID	image/x-mrsid, image/x.mrsid, image/x-mrsid-image	MrSID
http://dbpedia.org/resource/Cpio	application/x-cpio	Cpio
http://dbpedia.org/resource/Notation3	text/n3;charset=utf-8	Notation3
http://dbpedia.org/resource/Internet_Low_Bitrate_Codec	audio/iLBC	Internet Low Bitrate Codec
http://dbpedia.org/resource/SBML	application/sbml+xml	SBML
http://dbpedia.org/resource/Windows_Media_Station	application/x-conference	Windows Media Station
http://dbpedia.org/resource/Enriched_text	text/enriched	Enriched text
http://dbpedia.org/resource/Internet_Speech_Audio_Codec	audio/isac	Internet Speech Audio Codec
http://dbpedia.org/resource/Joint_Committee_on_Atomic_and_Molecular_Physical_Data	chemical/x-jcamp-dx	Joint Committee on Atomic and Molecular Physical Data
http://dbpedia.org/resource/Silicon_Graphics_Image	image/sgi	Silicon Graphics Image
http://dbpedia.org/resource/Metalink	application/metalink4+xml,	Metalink
http://dbpedia.org/resource/Metalink	application/metalink+xml	Metalink
http://dbpedia.org/resource/JPEG_XR	image/vnd.ms-photo	JPEG XR
http://dbpedia.org/resource/GRAMPS	application/x-gramps-xml	GRAMPS
http://dbpedia.org/resource/Microsoft_Document_Imaging_Format	image/vnd.ms-modi	Microsoft Document Imaging Format
http://dbpedia.org/resource/Envoy_(WordPerfect)	application/x-envoy	Envoy (WordPerfect)
http://dbpedia.org/resource/Comic_book_archive	application/x-cbr	Comic book archive
http://dbpedia.org/resource/Turtle_(syntax)	text/turtle	Turtle (syntax)
http://dbpedia.org/resource/Turtle_%28syntax%29	text/turtle	Turtle (syntax)
http://dbpedia.org/resource/MPEG_program_stream	video/MP2P, video/MP1S	MPEG program stream
http://dbpedia.org/resource/MPEG-4_Part_14	video/mp4	MPEG-4 Part 14
http://dbpedia.org/resource/RIS_(file_format)	application/x-research-info-systems	RIS (file format)
http://dbpedia.org/resource/RIS_%28file_format%29	application/x-research-info-systems	RIS (file format)
http://dbpedia.org/resource/HTML5	application/xml, application/xhtml+xml	HTML5
http://dbpedia.org/resource/OMDoc	application/omdoc+xml	OMDoc
http://dbpedia.org/resource/Embedded_OpenType	application/vnd.ms-fontobject	Embedded OpenType
http://dbpedia.org/resource/RGBE_image_format	image/vnd.radiance	RGBE image format
http://dbpedia.org/resource/Windows_Contacts	text/x-ms-contact	Windows Contacts
http://dbpedia.org/resource/SIS_(file_format)	application/vnd.symbian.install	SIS (file format)
http://dbpedia.org/resource/SIS_%28file_format%29	application/vnd.symbian.install	SIS (file format)
http://dbpedia.org/resource/Windows_Media_Player_Playlist	application/vnd.ms-wpl	Windows Media Player Playlist
http://dbpedia.org/resource/JsonML	application/jsonml+json	JsonML
http://dbpedia.org/resource/XLIFF	application/x-xliff+xml	XLIFF
http://dbpedia.org/resource/Webarchive	application/x-webarchive	Webarchive
http://dbpedia.org/resource/XProc	application/xproc+xml	XProc
http://dbpedia.org/resource/XML_Data_Package	application/vnd.adobe.xdp+xml	XML Data Package
http://dbpedia.org/resource/ExifTool	application/x-mie	ExifTool
http://dbpedia.org/resource/CDX_Format	chemical/x-cdx	CDX Format
http://dbpedia.org/resource/CDXML	chemical/x-cdxml	CDXML
http://dbpedia.org/resource/M4V	video/x-m4v	M4V
http://dbpedia.org/resource/MODCA	image/, document/	MODCA
http://dbpedia.org/resource/NetCDF	application/x-netcdf	NetCDF
http://dbpedia.org/resource/NetCDF	application/netcdf	NetCDF
http://dbpedia.org/resource/APK_(file_format)	application/vnd.android.package-archive	APK (file format)
http://dbpedia.org/resource/APK_%28file_format%29	application/vnd.android.package-archive	APK (file format)
http://dbpedia.org/resource/EPUB	application/epub+zip	EPUB
http://dbpedia.org/resource/.3ds	application/x-3ds, image/x-3ds	.3ds
http://dbpedia.org/resource/SILK	audio/SILK	SILK
http://dbpedia.org/resource/Xz	application/x-xz	Xz
http://dbpedia.org/resource/General_Exchange_Format	application/gxf	General Exchange Format
http://dbpedia.org/resource/Cascading_Style_Sheets	text/css	Cascading Style Sheets
http://dbpedia.org/resource/Office_Open_XML_file_formats	application/vnd,	Office Open XML file formats
http://dbpedia.org/resource/Question_Object_File_Format	application/vnd,	Question Object File Format
http://dbpedia.org/resource/Question_Object_File_Format	quobject-quoxdocument	Question Object File Format
http://dbpedia.org/resource/FreeArc	application/x-freearc	FreeArc
http://dbpedia.org/resource/Web_Services_Description_Language	application/wsdl+xml	Web Services Description Language
http://dbpedia.org/resource/Office_Open_XML_file_formats	openxmlformats-officedocument,	Office Open XML file formats
http://dbpedia.org/resource/Office_Open_XML_file_formats	spreadsheetml,	Office Open XML file formats
http://dbpedia.org/resource/Office_Open_XML_file_formats	presentationml,	Office Open XML file formats
http://dbpedia.org/resource/Torrent_file	application/x-bittorrent	Torrent file
http://dbpedia.org/resource/Office_Open_XML_file_formats	sheet	Office Open XML file formats
http://dbpedia.org/resource/Web_Open_Font_Format	application/font-woff	Web Open Font Format
http://dbpedia.org/resource/Office_Open_XML_file_formats	wordprocessingml,	Office Open XML file formats
http://dbpedia.org/resource/WebM	video/webm,	WebM
http://dbpedia.org/resource/WebM	audio/webm	WebM
http://dbpedia.org/resource/CFS_(Compact_File_Set_file_format)	application/x-cfs-compressed	CFS (Compact File Set file format)
http://dbpedia.org/resource/CFS_%28Compact_File_Set_file_format%29	application/x-cfs-compressed	CFS (Compact File Set file format)
http://dbpedia.org/resource/WebP	non assigned yet	WebP
http://dbpedia.org/resource/Lzip	application/x-lzip	Lzip
http://dbpedia.org/resource/Apple_Disk_Image	application/x-apple-diskimage	Apple Disk Image
http://dbpedia.org/resource/Cache_manifest_in_HTML5	text/cache-manifest	Cache manifest in HTML5
http://dbpedia.org/resource/Additive_Manufacturing_File_Format	application/x-amf	Additive Manufacturing File Format
http://dbpedia.org/resource/Opus_(codec)	audio/opus	Opus (codec)
http://dbpedia.org/resource/Computable_Document_Format	application/cdf	Computable Document Format
http://dbpedia.org/resource/JSON-LD	application/ld+json	JSON-LD
http://dbpedia.org/resource/Opus_%28audio_format%29	audio/ogg, audio/opus	Opus (audio format)
http://dbpedia.org/resource/COLLADA	model/vnd.collada+xml	COLLADA
http://dbpedia.org/resource/BMP_file_format	image/bmp,	BMP file format
http://dbpedia.org/resource/JavaServer_Pages	application/jsp	JavaServer Pages
http://dbpedia.org/resource/OpenType	application/vnd.ms-opentype	OpenType
http://dbpedia.org/resource/Vector_Markup_Language	application/vnd.openxmlformats-officedocument.vmlDrawing	Vector Markup Language
http://dbpedia.org/resource/MHTML	multipart/related application/x-mimearchive	MHTML
http://dbpedia.org/resource/JAR_%28file_format%29	application/java-archive	JAR (file format)
http://dbpedia.org/resource/Short_Payment_Descriptor	application/x-shortpaymentdescriptor	Short Payment Descriptor
http://dbpedia.org/resource/Chemical_table_file	chemical/x-mdl-sdfile	Chemical table file
http://dbpedia.org/resource/Chemical_table_file	chemical/x-mdl-molfile	Chemical table file
http://dbpedia.org/resource/International_Chemical_Identifier	chemical/x-inchi	International Chemical Identifier
http://dbpedia.org/resource/.m2ts	video/mp2t	.m2ts
http://dbpedia.org/resource/XAP_%28file_format%29	application/x-silverlight-app	XAP (file format)
http://dbpedia.org/resource/OpenRaster	image/openraster	OpenRaster
http://dbpedia.org/resource/MusicXML	application/vnd.recordare.musicxml+xml, application/vnd.recordare.musicxml	MusicXML
http://dbpedia.org/resource/Protein_Data_Bank_%28file_format%29	chemical/x-pdb	Protein Data Bank (file format)
http://dbpedia.org/resource/Event_Standard_Syndication	application/ess+xml	Event Standard Syndication
