http://dbpedia.org/resource/Encapsulated_PostScript	.eps	Encapsulated PostScript
http://dbpedia.org/resource/TIFF/EP	.tiff, .tif	TIFF/EP
http://dbpedia.org/resource/Tagged_Image_File_Format	.tiff, .tif	Tagged Image File Format
http://dbpedia.org/resource/XML_Schema_(W3C)	.xsd	XML Schema (W3C)
http://dbpedia.org/resource/Zip_(file_format)	.zip	Zip (file format)
http://dbpedia.org/resource/OpenType	.otf, .ttf	OpenType
http://dbpedia.org/resource/Device_independent_file_format	.dvi	Device independent file format
http://dbpedia.org/resource/Zip_(file_format)	.zipx	Zip (file format)
http://dbpedia.org/resource/Geography_Markup_Language	.gml or .xml	Geography Markup Language
http://dbpedia.org/resource/Advanced_Audio_Coding	.m4a, .m4b, .m4p, .m4v, .m4r, .3gp, .mp4, .aac	Advanced Audio Coding
http://dbpedia.org/resource/FreeArc	.arc	FreeArc
http://dbpedia.org/resource/WAR_file_format_(Sun)	.war	WAR file format (Sun)
http://dbpedia.org/resource/Windows_Media_Video	.wmv	Windows Media Video
http://dbpedia.org/resource/WMV_HD	.wmv	WMV HD
http://dbpedia.org/resource/X3D	.x3d, .x3db, .x3dv	X3D
http://dbpedia.org/resource/Digital_Picture_Exchange	.dpx	Digital Picture Exchange
http://dbpedia.org/resource/Compress	.Z	Compress
http://dbpedia.org/resource/FITS	.fits, .fit, .fts	FITS
http://dbpedia.org/resource/XM_(file_format)	.xm	XM (file format)
http://dbpedia.org/resource/VCard	.vcf, .vcard	VCard
http://dbpedia.org/resource/Advanced_Systems_Format	.asf .wma .wmv	Advanced Systems Format
http://dbpedia.org/resource/Shar	.shar	Shar
http://dbpedia.org/resource/BMP_file_format	.bmp, .dib	BMP file format
http://dbpedia.org/resource/Portable_Game_Notation	.pgn	Portable Game Notation
http://dbpedia.org/resource/JAR_(file_format)	.jar	JAR (file format)
http://dbpedia.org/resource/Truevision_TGA	.tpic	Truevision TGA
http://dbpedia.org/resource/ICalendar	.ical; .ics; .ifb	ICalendar
http://dbpedia.org/resource/Layered_Image_File_Format	.liff	Layered Image File Format
http://dbpedia.org/resource/Web_Ontology_Language	.owx, .owl, .rdf	Web Ontology Language
http://dbpedia.org/resource/Exchangeable_image_file_format	.JPG, .TIF, .WAV	Exchangeable image file format
http://dbpedia.org/resource/DOC_(computing)	.doc	DOC (computing)
http://dbpedia.org/resource/RAR	.rar, .rev, .r00, .r01	RAR
